step,loss
165,2.995516777038574
166,2.994011878967285
167,2.9944896697998047
168,2.9944229125976562
169,2.993399143218994
170,2.9946515560150146
171,2.994645833969116
172,2.9949417114257812
173,2.9946064949035645
174,2.99422025680542
175,2.994860887527466
176,2.9949400424957275
177,2.9951348304748535
178,2.9946486949920654
179,2.994507312774658
180,2.994230270385742
181,2.9948527812957764
182,2.995471715927124
183,2.994905948638916
184,2.995187520980835
185,2.9954943656921387
186,2.9946370124816895
187,2.993309736251831
188,2.9947409629821777
189,2.993971109390259
190,2.994288206100464
191,2.994001626968384
192,2.9942619800567627
193,2.9933087825775146
194,2.994668960571289
195,2.9950778484344482
196,2.993892192840576
197,2.9943947792053223
198,2.994941234588623
199,2.9936046600341797
200,2.9942376613616943
201,2.993830919265747
202,2.994387149810791
203,2.995133876800537
204,2.9943103790283203
205,2.993285655975342
206,2.9930219650268555
207,2.9942855834960938
208,2.9946422576904297
209,2.994600534439087
210,2.9946420192718506
211,2.99483323097229
212,2.9940061569213867
213,2.9947707653045654
214,2.994736671447754
215,2.9939117431640625
216,2.9941911697387695
217,2.9947052001953125
218,2.995039463043213
219,2.99497389793396
220,2.9931979179382324
221,2.993853807449341
222,2.9951279163360596
223,2.993403434753418
224,2.9944918155670166
225,2.9949142932891846
226,2.993617296218872
227,2.9945313930511475
228,2.9935832023620605
229,2.993581771850586
230,2.9940123558044434
231,2.9930782318115234
232,2.993894577026367
233,2.9947073459625244
234,2.99336314201355
235,2.991401433944702
236,2.9945809841156006
237,2.994795322418213
238,2.99350643157959
239,2.993345260620117
240,2.9937074184417725
241,2.9944779872894287
242,2.993088483810425
243,2.9944236278533936
244,2.993556261062622
245,2.994250535964966
246,2.993316888809204
247,2.9938547611236572
248,2.9939088821411133
249,2.9913599491119385
250,2.9940004348754883
251,2.994110584259033
252,2.9936842918395996
253,2.993818759918213
254,2.995091438293457
255,2.9948248863220215
256,2.9951858520507812
257,2.994364023208618
258,2.9942586421966553
259,2.993023157119751
260,2.994560718536377
261,2.9941234588623047
262,2.9942219257354736
263,2.9928066730499268
264,2.9942235946655273
265,2.994685649871826
266,2.9942359924316406
267,2.9948036670684814
268,2.9948761463165283
269,2.993311882019043
270,2.995582342147827
271,2.9945266246795654
272,2.9931387901306152
273,2.9934139251708984
274,2.9932541847229004
275,2.993942975997925
276,2.9926626682281494
277,2.9938127994537354
278,2.9936907291412354
279,2.9944088459014893
280,2.993269920349121
281,2.990668773651123
282,2.9922680854797363
283,2.9926812648773193
284,2.993197202682495
285,2.992614269256592
286,2.991384744644165
287,2.993093490600586
288,2.994692325592041
289,2.993915319442749
290,2.994649887084961
291,2.993324041366577
292,2.9944663047790527
293,2.992640972137451
294,2.9950740337371826
295,2.9952876567840576
296,2.990743398666382
297,2.9927494525909424
298,2.9947855472564697
299,2.9938251972198486
300,2.994072198867798
301,2.9943230152130127
302,2.9944732189178467
303,2.9950363636016846
304,2.992763042449951
305,2.9926598072052
306,2.994584798812866
307,2.994515895843506
308,2.9922685623168945
309,2.9938597679138184
310,2.994683027267456
311,2.992051601409912
312,2.99383282661438
313,2.993791341781616
314,2.99421763420105
315,2.9908957481384277
316,2.9936025142669678
317,2.9939069747924805
318,2.993825912475586
319,2.992814779281616
320,2.992870807647705
321,2.99528169631958
322,2.9938411712646484
323,2.9928791522979736
324,2.9939682483673096
325,2.9921038150787354
326,2.99269700050354
327,2.9935340881347656
328,2.990691661834717
329,2.9936118125915527
330,2.994689702987671
331,2.9936306476593018
332,2.991520881652832
333,2.991503953933716
334,2.993411064147949
335,2.992570638656616
336,2.9908676147460938
337,2.9930033683776855
338,2.993055582046509
339,2.9919986724853516
340,2.9929521083831787
341,2.994511127471924
342,2.9940996170043945
343,2.9926235675811768
344,2.994880437850952
345,2.994835138320923
346,2.989877462387085
347,2.993264675140381
348,2.994051218032837
349,2.9931671619415283
350,2.9932074546813965
351,2.994473457336426
352,2.9913010597229004
353,2.9916703701019287
354,2.9939420223236084
355,2.9929938316345215
356,2.993533134460449
357,2.9921491146087646
358,2.9927353858947754
359,2.993133783340454
360,2.9933860301971436
361,2.993962049484253
362,2.9921505451202393
363,2.9903883934020996
364,2.993765354156494
365,2.993025302886963
366,2.9927361011505127
367,2.994011640548706
368,2.993645668029785
369,2.993455171585083
370,2.99292254447937
371,2.991849422454834
372,2.9943413734436035
373,2.99391508102417
374,2.9931721687316895
375,2.991584539413452
376,2.993478775024414
377,2.9921483993530273
378,2.9938979148864746
379,2.99326229095459
380,2.990257501602173
381,2.991086959838867
382,2.9890801906585693
383,2.99356746673584
384,2.991283416748047
385,2.9944095611572266
386,2.9936931133270264
387,2.9900424480438232
388,2.992321491241455
389,2.990582227706909
390,2.99346661567688
391,2.990419626235962
392,2.991934061050415
393,2.9916861057281494
394,2.9931981563568115
395,2.995060682296753
396,2.9935975074768066
397,2.9940638542175293
398,2.991549015045166
399,2.989729404449463
400,2.9943478107452393
401,2.9932591915130615
402,2.9940948486328125
403,2.987382411956787
404,2.990415334701538
405,2.9920225143432617
406,2.9955813884735107
407,2.9937832355499268
408,2.9943509101867676
409,2.993372917175293
410,2.9935548305511475
411,2.9924471378326416
412,2.9935085773468018
413,2.9887495040893555
414,2.9922220706939697
415,2.990450382232666
416,2.9926629066467285
417,2.9913413524627686
418,2.9910049438476562
419,2.994612455368042
420,2.9945778846740723
421,2.9930930137634277
422,2.9925193786621094
423,2.9907445907592773
424,2.9934349060058594
425,2.992725133895874
426,2.992436408996582
427,2.991961717605591
428,2.990518569946289
429,2.9940760135650635
430,2.9918010234832764
431,2.9939980506896973
432,2.9899275302886963
433,2.992924928665161
434,2.989121198654175
435,2.9893839359283447
436,2.992417097091675
437,2.9893603324890137
438,2.9931812286376953
439,2.9909543991088867
440,2.9933855533599854
441,2.992400646209717
442,2.993384599685669
443,2.9905569553375244
444,2.9914095401763916
445,2.990154981613159
446,2.9922854900360107
447,2.9933552742004395
448,2.9907498359680176
449,2.991320848464966
450,2.9927361011505127
451,2.990927219390869
452,2.993513345718384
453,2.990468740463257
454,2.992321729660034
455,2.9920003414154053
456,2.990474224090576
457,2.992985725402832
458,2.991710662841797
459,2.9908971786499023
460,2.9931137561798096
461,2.990022897720337
462,2.9935972690582275
463,2.9933619499206543
464,2.994081974029541
465,2.9926178455352783
466,2.993004083633423
467,2.991030693054199
468,2.9929358959198
469,2.989061117172241
470,2.9898383617401123
471,2.993316888809204
472,2.991628408432007
473,2.990957021713257
474,2.9905567169189453
475,2.9948339462280273
476,2.9928903579711914
477,2.991029977798462
478,2.993476629257202
479,2.9888012409210205
480,2.9928719997406006
481,2.9898786544799805
482,2.987612247467041
483,2.990701675415039
484,2.9931228160858154
485,2.990755081176758
486,2.9925925731658936
487,2.99178409576416
488,2.9931423664093018
489,2.9916141033172607
490,2.992518186569214
491,2.9947845935821533
492,2.992025136947632
493,2.9918482303619385
494,2.987457752227783
495,2.9929611682891846
496,2.994657039642334
497,2.992504596710205
498,2.9928534030914307
499,2.986109495162964
500,2.9934210777282715
501,2.9912731647491455
502,2.9922854900360107
503,2.9939944744110107
504,2.993154287338257
505,2.991192579269409
506,2.9856910705566406
507,2.9946389198303223
508,2.9913320541381836
509,2.9927139282226562
510,2.9916293621063232
511,2.994420289993286
512,2.993000030517578
513,2.9920639991760254
514,2.992128610610962
515,2.9912354946136475
516,2.9918630123138428
517,2.9939403533935547
518,2.9918928146362305
519,2.993497610092163
520,2.992457866668701
521,2.9940333366394043
522,2.993914842605591
523,2.990779161453247
524,2.988788366317749
525,2.9866559505462646
526,2.993021249771118
527,2.9923384189605713
528,2.992988348007202
529,2.9890635013580322
530,2.9933576583862305
531,2.990410327911377
532,2.992980480194092
533,2.9862051010131836
534,2.9929556846618652
535,2.987332820892334
536,2.9905002117156982
537,2.99505877494812
538,2.991485834121704
539,2.99067759513855
540,2.9920806884765625
541,2.9868502616882324
542,2.9920969009399414
543,2.992818832397461
544,2.990180492401123
545,2.993612289428711
546,2.9904158115386963
547,2.9919793605804443
548,2.992063522338867
549,2.9933531284332275
550,2.991631269454956
551,2.9879825115203857
552,2.9916017055511475
553,2.988642454147339
554,2.9897093772888184
555,2.9904229640960693
556,2.992347002029419
557,2.9922852516174316
558,2.9911625385284424
559,2.994753360748291
560,2.9893059730529785
561,2.987978458404541
562,2.989260673522949
563,2.9882307052612305
564,2.9937477111816406
565,2.994446277618408
566,2.9893503189086914
567,2.990314245223999
568,2.988395929336548
569,2.99269437789917
570,2.990778684616089
571,2.991929054260254
572,2.9871468544006348
573,2.9929451942443848
574,2.991576671600342
575,2.9871633052825928
576,2.990450382232666
577,2.9927737712860107
578,2.989496946334839
579,2.989068031311035
580,2.992581367492676
581,2.9918291568756104
582,2.992371082305908
583,2.993256092071533
584,2.986560583114624
585,2.9922094345092773
586,2.9921600818634033
587,2.9901697635650635
588,2.991403102874756
589,2.9912545680999756
590,2.9912755489349365
591,2.991316080093384
592,2.988853931427002
593,2.988969326019287
594,2.9879610538482666
595,2.9851200580596924
596,2.989060401916504
597,2.991211414337158
598,2.9938738346099854
599,2.990703821182251
600,2.9911251068115234
601,2.987060308456421
602,2.9931135177612305
603,2.9919891357421875
604,2.985856533050537
605,2.9879043102264404
606,2.9906153678894043
607,2.992159605026245
608,2.9905073642730713
609,2.99311900138855
610,2.9902896881103516
611,2.991948366165161
612,2.993086099624634
613,2.989060640335083
614,2.987579345703125
615,2.9908580780029297
616,2.989518165588379
617,2.9928722381591797
618,2.9931423664093018
619,2.9861841201782227
620,2.9803643226623535
621,2.9901294708251953
622,2.994060754776001
623,2.9917681217193604
624,2.992981195449829
625,2.9877514839172363
626,2.9931552410125732
627,2.9913978576660156
628,2.991656541824341
629,2.9906973838806152
630,2.9920575618743896
631,2.990324020385742
632,2.9921071529388428
633,2.989854097366333
634,2.988748788833618
635,2.9911141395568848
636,2.9901421070098877
637,2.9871773719787598
638,2.9918978214263916
639,2.994441509246826
640,2.992175817489624
641,2.991856336593628
642,2.9933650493621826
643,2.992149591445923
644,2.991830825805664
645,2.9876747131347656
646,2.989743232727051
647,2.988438844680786
648,2.9909985065460205
649,2.9892985820770264
650,2.989163875579834
651,2.9903852939605713
652,2.991044521331787
653,2.99078106880188
654,2.989795684814453
655,2.991084575653076
656,2.9868481159210205
657,2.990992546081543
658,2.988675355911255
659,2.9894285202026367
660,2.9875831604003906
661,2.9906883239746094
662,2.9897212982177734
663,2.9902193546295166
664,2.988891839981079
665,2.9914894104003906
666,2.9930777549743652
667,2.982285976409912
668,2.9915993213653564
669,2.9906764030456543
670,2.9922683238983154
671,2.9885082244873047
672,2.9921891689300537
673,2.9903435707092285
674,2.9905338287353516
675,2.9898722171783447
676,2.993049144744873
677,2.9931845664978027
678,2.986285448074341
679,2.993706703186035
680,2.9879212379455566
681,2.990752696990967
682,2.989734172821045
683,2.9920923709869385
684,2.9930992126464844
685,2.9876694679260254
686,2.992732048034668
687,2.989036798477173
688,2.9882595539093018
689,2.9913485050201416
690,2.988917827606201
691,2.991462469100952
692,2.9923861026763916
693,2.9903149604797363
694,2.993356227874756
695,2.993368625640869
696,2.9911417961120605
697,2.991089344024658
698,2.9896204471588135
699,2.991690158843994
700,2.989786386489868
701,2.987757444381714
702,2.988109588623047
703,2.9923858642578125
704,2.9903805255889893
705,2.9852397441864014
706,2.9922425746917725
707,2.991736650466919
708,2.9864280223846436
709,2.986708641052246
710,2.9928698539733887
711,2.9922049045562744
712,2.990388870239258
713,2.9917354583740234
714,2.9912517070770264
715,2.9910037517547607
716,2.991905927658081
717,2.989161968231201
718,2.9897022247314453
719,2.992821216583252
720,2.9942588806152344
721,2.9924209117889404
722,2.991706609725952
723,2.991396427154541
724,2.989745616912842
725,2.992086172103882
726,2.9887466430664062
727,2.9908711910247803
728,2.9859776496887207
729,2.9912075996398926
730,2.981351852416992
731,2.9880669116973877
732,2.987464666366577
733,2.9889955520629883
734,2.9906303882598877
735,2.9922568798065186
736,2.99381160736084
737,2.989840030670166
738,2.991678237915039
739,2.9904048442840576
740,2.9933834075927734
741,2.989377737045288
742,2.987165689468384
743,2.9926393032073975
744,2.9927902221679688
745,2.9871692657470703
746,2.989274740219116
747,2.990727424621582
748,2.9864625930786133
749,2.9924824237823486
750,2.9918389320373535
751,2.9904024600982666
752,2.991426467895508
753,2.986995220184326
754,2.9907186031341553
755,2.9840569496154785
756,2.9911181926727295
757,2.9872756004333496
758,2.989082098007202
759,2.9906797409057617
760,2.992169141769409
761,2.9860708713531494
762,2.9914119243621826
763,2.988131284713745
764,2.990311622619629
765,2.991358995437622
766,2.9891653060913086
767,2.990812063217163
768,2.9902374744415283
769,2.9868006706237793
770,2.989544153213501
771,2.9920549392700195
772,2.9880619049072266
773,2.991544723510742
774,2.9901983737945557
775,2.99169921875
776,2.9886858463287354
777,2.9923698902130127
778,2.9888906478881836
779,2.9932217597961426
780,2.9774746894836426
781,2.9928972721099854
782,2.991598129272461
783,2.987971544265747
784,2.9910056591033936
785,2.9884719848632812
786,2.9927425384521484
787,2.983905792236328
788,2.9872803688049316
789,2.9881532192230225
790,2.99126935005188
791,2.9876155853271484
792,2.992020606994629
793,2.9876394271850586
794,2.9873390197753906
795,2.9868569374084473
796,2.985330104827881
797,2.9882771968841553
798,2.991137742996216
799,2.9869577884674072
800,2.9911017417907715
801,2.989335775375366
802,2.9914865493774414
803,2.9852635860443115
804,2.9894375801086426
805,2.9927754402160645
806,2.9899959564208984
807,2.986278772354126
808,2.9899449348449707
809,2.9925951957702637
810,2.991551160812378
811,2.9914867877960205
812,2.988107442855835
813,2.990757703781128
814,2.9867539405822754
815,2.9869847297668457
816,2.9872994422912598
817,2.989229679107666
818,2.9878249168395996
819,2.9926042556762695
820,2.99155330657959
821,2.986572265625
822,2.9916012287139893
823,2.9886510372161865
824,2.9914443492889404
825,2.9851973056793213
826,2.986827850341797
827,2.990673065185547
828,2.9933459758758545
829,2.990957021713257
830,2.98896861076355
831,2.9909884929656982
832,2.9852874279022217
833,2.9857919216156006
834,2.98521089553833
835,2.9890353679656982
836,2.992887020111084
837,2.9854319095611572
838,2.990123748779297
839,2.9857821464538574
840,2.990680694580078
841,2.9878406524658203
842,2.9911930561065674
843,2.9901530742645264
844,2.98809552192688
845,2.988722324371338
846,2.991093873977661
847,2.9884610176086426
848,2.9931015968322754
849,2.98433780670166
850,2.987898349761963
851,2.9892351627349854
852,2.987902879714966
853,2.991180419921875
854,2.988117218017578
855,2.9799387454986572
856,2.9892497062683105
857,2.9841694831848145
858,2.987248420715332
859,2.9934182167053223
860,2.990079164505005
861,2.992368459701538
862,2.99104380607605
863,2.988194227218628
864,2.9870665073394775
865,2.982671022415161
866,2.987980365753174
867,2.9878275394439697
868,2.9901161193847656
869,2.9916446208953857
870,2.9871456623077393
871,2.9884538650512695
872,2.990260124206543
873,2.987968921661377
874,2.9872546195983887
875,2.987680196762085
876,2.9846744537353516
877,2.987545967102051
878,2.9927327632904053
879,2.9867804050445557
880,2.9910576343536377
881,2.991572618484497
882,2.9905707836151123
883,2.9830026626586914
884,2.989048480987549
885,2.986409902572632
886,2.986755609512329
887,2.985089063644409
888,2.9866538047790527
889,2.989819288253784
890,2.986906051635742
891,2.9851510524749756
892,2.991710662841797
893,2.987699031829834
894,2.9879508018493652
895,2.9906558990478516
896,2.99094557762146
897,2.9858767986297607
898,2.9905731678009033
899,2.991417646408081
900,2.991469621658325
901,2.989455223083496
902,2.9872071743011475
903,2.9896204471588135
904,2.9900920391082764
905,2.9876956939697266
906,2.984170913696289
907,2.9926869869232178
908,2.986776351928711
909,2.9848594665527344
910,2.9869370460510254
911,2.9887075424194336
912,2.991396427154541
913,2.9913296699523926
914,2.9867851734161377
915,2.9850845336914062
916,2.9905271530151367
917,2.9865522384643555
918,2.9907050132751465
919,2.9912047386169434
920,2.9900095462799072
921,2.991222858428955
922,2.9826745986938477
923,2.991637706756592
924,2.9903371334075928
925,2.992399215698242
926,2.9917891025543213
927,2.9800002574920654
928,2.9900286197662354
929,2.983741283416748
930,2.991415500640869
931,2.985938310623169
932,2.990593910217285
933,2.9927408695220947
934,2.9930026531219482
935,2.9907867908477783
936,2.9903066158294678
937,2.989344596862793
938,2.989663600921631
939,2.9920921325683594
940,2.9936978816986084
941,2.990272045135498
942,2.99061918258667
943,2.989650011062622
944,2.9925622940063477
945,2.9874660968780518
946,2.9934628009796143
947,2.9894542694091797
948,2.9879631996154785
949,2.9826860427856445
950,2.9899253845214844
951,2.986237049102783
952,2.991266965866089
953,2.9850218296051025
954,2.991725206375122
955,2.9811184406280518
956,2.9892466068267822
957,2.9900848865509033
958,2.986542224884033
959,2.9868388175964355
960,2.98829984664917
961,2.9901652336120605
962,2.9849817752838135
963,2.9880411624908447
964,2.988126754760742
965,2.9904232025146484
966,2.990365743637085
967,2.9878265857696533
968,2.990643262863159
969,2.9897167682647705
970,2.989971876144409
971,2.983704090118408
972,2.979400873184204
973,2.9865384101867676
974,2.9881856441497803
975,2.9883928298950195
976,2.9911999702453613
977,2.988370418548584
978,2.9815046787261963
979,2.9899325370788574
980,2.9837582111358643
981,2.989840507507324
982,2.9873175621032715
983,2.981600522994995
984,2.9823410511016846
985,2.986571788787842
986,2.9889652729034424
987,2.9877867698669434
988,2.9888455867767334
989,2.991468906402588
990,2.9891247749328613
991,2.9840142726898193
992,2.9812328815460205
993,2.985612154006958
994,2.983602285385132
995,2.9911465644836426
996,2.9867610931396484
997,2.9834444522857666
998,2.9844491481781006
999,2.9843051433563232
1000,2.9859890937805176
1001,2.984086036682129
1002,2.981060266494751
1003,2.979315757751465
1004,2.989077568054199
1005,2.988905906677246
1006,2.9873311519622803
1007,2.989419460296631
1008,2.9894628524780273
1009,2.989170551300049
1010,2.9880378246307373
1011,2.992581605911255
1012,2.979109525680542
1013,2.987204074859619
1014,2.990338087081909
1015,2.989941358566284
1016,2.9859349727630615
1017,2.9915926456451416
1018,2.9845471382141113
1019,2.9877305030822754
1020,2.987480640411377
1021,2.988651990890503
1022,2.9884490966796875
1023,2.9860575199127197
1024,2.983922243118286
1025,2.990588665008545
1026,2.983372211456299
1027,2.9872491359710693
1028,2.988361120223999
1029,2.9860737323760986
1030,2.9875669479370117
1031,2.9839792251586914
1032,2.9912285804748535
1033,2.991621255874634
1034,2.9766383171081543
1035,2.987380027770996
1036,2.989853620529175
1037,2.986816167831421
1038,2.983518600463867
1039,2.9867608547210693
1040,2.9900219440460205
1041,2.984746217727661
1042,2.9884283542633057
1043,2.990051507949829
1044,2.9781301021575928
1045,2.9820570945739746
1046,2.9878950119018555
1047,2.9877893924713135
1048,2.9840447902679443
1049,2.989387035369873
1050,2.9921722412109375
1051,2.986767530441284
1052,2.9888155460357666
1053,2.979003667831421
1054,2.9897706508636475
1055,2.9822583198547363
1056,2.98862624168396
1057,2.9902777671813965
1058,2.9927477836608887
1059,2.987774610519409
1060,2.9839441776275635
1061,2.9839980602264404
1062,2.9914422035217285
1063,2.984450101852417
1064,2.983382225036621
1065,2.984494924545288
1066,2.987673759460449
1067,2.972710132598877
1068,2.9779202938079834
1069,2.9888367652893066
1070,2.9863717555999756
1071,2.9852590560913086
1072,2.9907147884368896
1073,2.9847569465637207
1074,2.988600492477417
1075,2.9926717281341553
1076,2.9919867515563965
1077,2.9865498542785645
1078,2.9851508140563965
1079,2.9844846725463867
1080,2.993223190307617
1081,2.984997034072876
1082,2.9867734909057617
1083,2.9879331588745117
1084,2.98532772064209
1085,2.985262393951416
1086,2.989320993423462
1087,2.986982822418213
1088,2.987006664276123
1089,2.986640453338623
1090,2.9837796688079834
1091,2.990248203277588
1092,2.986943006515503
1093,2.9904794692993164
1094,2.9917709827423096
1095,2.985778570175171
1096,2.9841723442077637
1097,2.9821202754974365
1098,2.983076572418213
1099,2.989555835723877
1100,2.9881255626678467
1101,2.973184585571289
1102,2.9806275367736816
1103,2.9884746074676514
1104,2.9852700233459473
1105,2.980106830596924
1106,2.981283664703369
1107,2.987534999847412
1108,2.9894051551818848
1109,2.9827513694763184
1110,2.9870545864105225
1111,2.9905927181243896
1112,2.9889392852783203
1113,2.984360933303833
1114,2.9883227348327637
1115,2.9897525310516357
1116,2.99027419090271
1117,2.984957218170166
1118,2.988323926925659
1119,2.9918406009674072
1120,2.9900245666503906
1121,2.990825891494751
1122,2.990772247314453
1123,2.984041929244995
1124,2.981842279434204
1125,2.9840917587280273
1126,2.9775919914245605
1127,2.9842920303344727
1128,2.9840877056121826
1129,2.991758108139038
1130,2.98813796043396
1131,2.9777109622955322
1132,2.9832358360290527
1133,2.9877562522888184
1134,2.9817941188812256
1135,2.9891512393951416
1136,2.991825580596924
1137,2.990316152572632
1138,2.9856910705566406
1139,2.9879610538482666
1140,2.980750322341919
1141,2.983708143234253
1142,2.993251085281372
1143,2.9889395236968994
1144,2.991696834564209
1145,2.9865810871124268
1146,2.9767744541168213
1147,2.990056037902832
1148,2.98282790184021
1149,2.987159252166748
1150,2.9852476119995117
1151,2.9829084873199463
1152,2.9889261722564697
1153,2.9906585216522217
1154,2.9838879108428955
1155,2.984103202819824
1156,2.984325408935547
1157,2.983288288116455
1158,2.983081817626953
1159,2.9803152084350586
1160,2.9880876541137695
1161,2.977273464202881
1162,2.9775006771087646
1163,2.9796693325042725
1164,2.9849231243133545
1165,2.9866080284118652
1166,2.986675262451172
1167,2.9892077445983887
1168,2.9857771396636963
1169,2.9886364936828613
1170,2.986785650253296
1171,2.983008861541748
1172,2.9847664833068848
1173,2.987126350402832
1174,2.982973337173462
1175,2.987783908843994
1176,2.987276554107666
1177,2.976458787918091
1178,2.9893665313720703
1179,2.981252908706665
1180,2.9863243103027344
1181,2.990344285964966
1182,2.979398250579834
1183,2.992033004760742
1184,2.986964702606201
1185,2.98911190032959
1186,2.992009162902832
1187,2.9907066822052
1188,2.9734108448028564
1189,2.98809814453125
1190,2.9869470596313477
1191,2.9796390533447266
1192,2.990793228149414
1193,2.9912521839141846
1194,2.9861347675323486
1195,2.9827330112457275
1196,2.9915177822113037
1197,2.991194009780884
1198,2.9839484691619873
1199,2.9847161769866943
1200,2.986703634262085
1201,2.983407974243164
1202,2.987307071685791
1203,2.989546537399292
1204,2.988420248031616
1205,2.985823154449463
1206,2.976992130279541
1207,2.9890995025634766
1208,2.9903976917266846
1209,2.988041639328003
1210,2.9778549671173096
1211,2.9827120304107666
1212,2.9879815578460693
1213,2.990194082260132
1214,2.984565019607544
1215,2.975412607192993
1216,2.9843409061431885
1217,2.99334979057312
1218,2.982548236846924
1219,2.983248233795166
1220,2.9882256984710693
1221,2.9783220291137695
1222,2.986161947250366
1223,2.9898877143859863
1224,2.9813733100891113
1225,2.986100435256958
1226,2.9882771968841553
1227,2.988870620727539
1228,2.9880104064941406
1229,2.982099771499634
1230,2.985373020172119
1231,2.988758087158203
1232,2.9848194122314453
1233,2.980225086212158
1234,2.9887735843658447
1235,2.9830310344696045
1236,2.9886953830718994
1237,2.9812827110290527
1238,2.987056255340576
1239,2.9876816272735596
1240,2.982602119445801
1241,2.9827964305877686
1242,2.9863548278808594
1243,2.9858040809631348
1244,2.9747540950775146
1245,2.985882520675659
1246,2.9918737411499023
1247,2.9786527156829834
1248,2.979294538497925
1249,2.9828367233276367
1250,2.9874768257141113
1251,2.9906582832336426
1252,2.985166549682617
1253,2.989276885986328
1254,2.988124370574951
1255,2.9833309650421143
1256,2.9826877117156982
1257,2.983971118927002
1258,2.9886653423309326
1259,2.9890613555908203
1260,2.988328218460083
1261,2.9865992069244385
1262,2.984898805618286
1263,2.9862420558929443
1264,2.9882307052612305
1265,2.985358715057373
1266,2.990293502807617
1267,2.988095283508301
1268,2.9880616664886475
1269,2.982569694519043
1270,2.9818060398101807
1271,2.9856536388397217
1272,2.9877047538757324
1273,2.9886937141418457
1274,2.976654291152954
1275,2.9895613193511963
1276,2.9883086681365967
1277,2.980860471725464
1278,2.9828977584838867
1279,2.9888062477111816
1280,2.9857568740844727
1281,2.977658748626709
1282,2.984581708908081
1283,2.9804158210754395
1284,2.9814577102661133
1285,2.9859323501586914
1286,2.9853453636169434
1287,2.984405517578125
1288,2.9857430458068848
1289,2.9903831481933594
1290,2.9766716957092285
1291,2.9882121086120605
1292,2.984527111053467
1293,2.9876513481140137
1294,2.9764232635498047
1295,2.980987310409546
1296,2.9859094619750977
